usage_id,user_id,tool_id,usage_date,sessions,prompts,minutes_used,tokens_used,tasks_completed
320886,6679,11,2025-07-21,5,51,52,47787,9
320887,6679,18,2025-07-30,3,37,153,39405,5
320888,6679,22,2025-12-17,7,18,39,14022,6
320889,6679,28,2026-01-03,4,26,51,28626,8
320890,6679,19,2026-03-14,6,57,100,52725,11
320891,6679,19,2025-12-18,2,58,141,44660,12
320892,6679,22,2025-12-03,5,23,98,22678,6
320893,6679,22,2026-05-21,7,18,110,12654,10
320894,6679,21,2026-02-04,4,33,62,27522,6
320895,6679,23,2026-06-12,6,16,65,13072,12
320896,6679,26,2025-09-30,5,39,54,44304,11
320897,6679,10,2025-06-11,4,29,95,28623,8
320898,6679,18,2026-06-03,2,55,49,50985,5
320899,6679,4,2025-11-29,6,50,70,32750,5
320900,6679,20,2025-07-07,2,31,74,23901,11
320901,6679,11,2025-07-22,6,43,151,38528,12
320902,6679,8,2025-07-27,2,50,102,29950,7
320903,6679,18,2026-02-20,5,19,103,19095,9
320904,6679,27,2025-09-23,2,21,74,10605,10
320905,6679,8,2026-03-30,5,16,122,10768,3
320906,6679,11,2025-12-02,3,48,90,35280,8
320907,6679,8,2026-02-11,5,34,99,27030,9
320908,6679,19,2025-07-25,4,58,108,66584,8
320909,6679,23,2025-10-16,3,18,100,16146,8
320910,6679,10,2026-05-20,4,41,60,24231,10
320911,6679,8,2025-09-02,4,35,137,41685,9
320912,6679,23,2026-05-31,7,18,91,18540,6
320913,6679,7,2026-04-14,6,24,129,25152,9
320914,6679,8,2025-07-11,4,34,46,35598,9
320915,6679,19,2025-07-03,2,48,140,24384,3
320916,6679,21,2025-09-21,2,24,54,21528,7
320917,6679,18,2026-05-29,7,19,168,20501,11
320918,6679,18,2025-07-15,4,22,121,21648,3
320919,6679,28,2025-07-30,4,29,63,29899,3
320920,6679,9,2025-12-04,3,46,146,27048,9
320921,6679,10,2026-04-17,5,37,93,37555,4
320922,6679,9,2026-05-01,7,57,132,43719,12
320923,6679,10,2026-05-20,2,29,94,19140,10
320924,6679,9,2026-01-16,7,17,156,9061,4
320925,6679,11,2025-07-23,3,23,88,12673,3
320926,6679,22,2025-12-23,6,40,99,37080,4
320927,6679,9,2025-11-11,3,40,57,20520,5
320928,6679,6,2025-09-21,3,24,86,16824,5
320929,6679,21,2026-06-19,3,31,36,31000,12
320930,6679,27,2025-07-19,4,18,126,16938,7
320931,6679,7,2025-12-07,3,37,147,32153,4
320932,6679,3,2026-03-03,5,33,134,20592,12
320933,6679,20,2025-09-19,4,52,176,52260,11
320934,6679,5,2026-02-06,4,55,95,30305,7
320935,6679,23,2026-06-17,4,16,123,8096,10
320936,6679,18,2026-04-22,2,56,164,32480,7
320937,6679,18,2025-08-09,3,55,81,59015,12
320938,6679,18,2026-02-03,3,50,111,36700,3
320939,6679,11,2025-07-29,7,57,89,46968,5
320940,6679,7,2025-07-05,6,49,103,33859,5
320941,6679,4,2026-04-30,7,42,91,35784,9
320942,6679,23,2026-04-02,3,17,121,11611,3
320943,6679,20,2025-10-29,3,42,82,24066,3
320944,6679,22,2025-07-17,5,25,111,29625,12
320945,6679,9,2026-05-12,4,56,166,35000,6
320946,6680,22,2025-08-14,4,10,36,6730,2
320947,6680,9,2026-01-14,2,9,65,4428,5
320948,6680,21,2025-09-04,4,18,38,12510,2
320949,6680,15,2026-06-18,2,7,37,4144,2
320950,6680,8,2025-10-28,1,6,44,3378,3
320951,6680,28,2025-11-13,2,15,20,9915,2
320952,6680,7,2025-09-23,4,11,53,5027,3
320953,6680,7,2026-01-07,1,8,38,4520,2
320954,6680,9,2025-10-03,2,11,27,7557,5
320955,6680,12,2026-02-17,4,9,32,5859,1
320956,6680,15,2026-02-13,1,11,33,7271,5
320957,6680,26,2026-04-16,4,18,27,8766,3
320958,6680,22,2025-08-12,2,5,44,3095,3
320959,6680,22,2025-11-10,2,4,14,2784,1
320960,6680,8,2025-09-03,2,7,24,2408,2
320961,6680,18,2026-02-06,2,6,40,3738,2
320962,6680,23,2025-11-12,2,9,54,5382,3
320963,6680,6,2025-11-20,3,5,24,3335,5
320964,6680,21,2025-10-26,1,5,51,2960,1
320965,6680,7,2026-01-30,1,11,59,5016,1
320966,6680,27,2025-09-11,3,12,39,3696,2
320967,6680,11,2026-06-18,4,11,54,7216,2
320968,6680,22,2026-01-22,1,15,49,4665,5
320969,6680,10,2025-12-24,1,19,57,9671,2
320970,6680,23,2026-02-09,2,5,27,1870,4
320971,6680,10,2026-03-16,2,12,39,6588,5
320972,6680,9,2026-05-09,2,5,58,3190,4
320973,6680,8,2026-04-08,2,17,48,8058,3
320974,6680,20,2026-02-17,4,12,25,5184,2
320975,6680,6,2026-04-06,2,22,17,12826,3
320976,6680,26,2025-09-08,4,12,49,7704,2
320977,6680,5,2026-01-05,3,18,46,10404,5
320978,6680,27,2026-04-28,4,6,50,3510,1
320979,6680,9,2025-10-17,3,20,57,9180,2
320980,6680,26,2026-04-30,1,17,19,7106,3
320981,6680,18,2026-06-13,4,24,70,16608,3
320982,6681,24,2026-03-14,1,15,23,5205,2
320983,6681,25,2025-06-29,4,4,29,2536,4
320984,6681,24,2025-07-30,2,15,28,9435,5
320985,6681,10,2025-02-22,4,11,50,7139,4
320986,6681,24,2025-04-22,2,12,40,7284,4
320987,6681,8,2026-05-18,3,15,56,6960,2
320988,6681,10,2026-04-26,3,23,29,15456,5
320989,6681,14,2025-06-19,2,6,23,3948,3
320990,6681,15,2025-02-27,1,5,18,3120,4
320991,6681,6,2025-09-28,4,12,38,7500,3
320992,6681,24,2025-05-29,1,6,25,3690,4
320993,6681,8,2025-11-30,2,12,34,4692,4
320994,6681,24,2026-02-07,3,10,33,6350,2
320995,6681,5,2025-06-27,3,8,50,2768,2
320996,6681,25,2025-09-18,1,12,14,5772,4
320997,6681,10,2025-11-15,2,6,27,2514,1
320998,6681,25,2025-02-19,1,5,18,3310,2
320999,6681,13,2025-09-18,1,6,39,3846,3
321000,6681,24,2025-04-09,1,8,41,3560,2
321001,6681,13,2025-04-19,2,7,11,2751,4
321002,6681,25,2026-06-23,1,11,26,3685,5
321003,6681,24,2025-03-29,2,8,39,4928,4
321004,6681,25,2026-02-24,4,7,40,3500,1
321005,6681,24,2026-02-14,4,7,25,3381,3
321006,6681,12,2025-08-06,2,9,38,5472,4
321007,6681,10,2025-09-21,4,19,17,7524,4
321008,6681,22,2026-05-09,4,6,18,4056,5
321009,6681,8,2026-02-20,1,6,37,2646,5
321010,6681,24,2026-05-12,1,10,12,6810,1
321011,6681,25,2025-02-16,3,7,25,2730,5
321012,6681,25,2025-02-13,4,15,17,9150,4
321013,6681,24,2025-06-23,4,11,15,3828,3
321014,6681,24,2025-03-22,1,4,16,1404,5
321015,6681,24,2026-04-20,2,15,14,8910,1
321016,6681,6,2025-04-07,3,5,58,1800,5
321017,6681,14,2025-04-11,1,10,20,5270,4
321018,6681,24,2025-09-09,2,8,15,3864,2
321019,6681,7,2025-04-28,1,9,34,5940,2
321020,6681,24,2025-09-11,4,4,35,1532,1
321021,6681,24,2026-04-25,3,8,36,2608,1
321022,6681,25,2025-04-16,2,4,24,1516,4
321023,6681,25,2025-02-06,1,9,40,2781,3
321024,6681,25,2026-04-14,1,12,31,4704,1
321025,6681,23,2026-06-10,3,18,27,8964,4
321026,6682,1,2025-11-29,2,3,20,546,0
321027,6682,2,2025-10-10,2,8,8,2504,0
321028,6682,3,2026-04-20,1,1,22,195,2
321029,6682,20,2025-12-13,1,4,20,1164,1
321030,6682,1,2025-09-29,1,6,24,1878,1
321031,6682,4,2026-05-27,1,9,21,3366,1
321032,6682,20,2026-04-13,1,3,21,1047,0
321033,6682,1,2025-11-16,2,9,9,2826,0
321034,6682,18,2026-02-26,1,9,10,2880,1
321035,6682,19,2025-12-24,2,3,25,777,0
321036,6682,4,2026-06-14,1,1,27,342,1
321037,6682,21,2025-11-20,2,1,12,231,0
321038,6682,3,2025-09-07,1,1,12,160,0
321039,6683,2,2025-12-12,8,90,165,168210,13
321040,6683,18,2025-10-12,10,98,111,171990,13
321041,6683,18,2026-03-29,9,120,120,159600,9
321042,6683,4,2025-07-08,11,111,354,110889,23
321043,6683,21,2025-11-04,7,74,238,77330,24
321044,6683,20,2026-05-30,9,123,210,123123,10
321045,6683,23,2026-04-09,11,36,265,38304,22
321046,6683,20,2025-08-06,7,127,339,202946,10
321047,6683,9,2025-09-28,12,89,239,138395,14
321048,6683,19,2026-06-17,8,102,318,129948,24
321049,6683,19,2025-07-07,5,116,351,221676,18
321050,6683,21,2026-06-04,7,63,217,104643,21
321051,6683,19,2026-02-27,11,115,172,102120,14
321052,6683,9,2026-05-20,10,66,292,79266,10
321053,6683,20,2025-12-06,7,88,111,83424,21
321054,6683,2,2026-04-09,5,105,136,201810,15
321055,6683,20,2026-04-25,6,111,123,207903,14
321056,6683,19,2026-02-10,6,87,114,99093,24
321057,6683,20,2026-01-09,9,126,300,128142,24
321058,6683,1,2025-12-06,8,117,310,97227,12
321059,6683,23,2025-11-09,5,38,149,36328,18
321060,6683,18,2026-02-20,4,122,325,230092,16
321061,6683,10,2025-09-28,7,64,310,58240,15
321062,6683,11,2025-10-08,7,102,278,166770,20
321063,6683,2,2026-02-28,8,63,307,71694,24
321064,6683,22,2026-06-10,8,81,156,72819,13
321065,6683,22,2025-07-14,9,43,147,44763,10
321066,6683,20,2025-09-07,6,118,171,102188,20
321067,6683,20,2025-08-28,12,134,356,255002,12
321068,6683,21,2026-05-22,6,71,90,78739,11
321069,6683,22,2025-06-04,5,67,226,110818,22
321070,6683,4,2025-12-31,12,82,193,160802,9
321071,6683,18,2026-04-24,5,54,217,74790,23
321072,6683,8,2026-02-15,5,132,206,224136,22
321073,6683,22,2025-05-19,4,59,237,110979,12
321074,6683,19,2026-02-17,4,80,234,110320,13
321075,6683,19,2025-10-24,11,138,327,197892,20
321076,6683,2,2025-11-05,4,69,171,59340,25
321077,6683,18,2025-05-19,10,74,358,67784,23
321078,6683,21,2026-04-13,4,64,171,100608,20
321079,6683,19,2026-05-15,4,69,338,56580,22
321080,6683,20,2025-12-13,12,48,272,82896,25
321081,6683,20,2025-08-01,4,117,291,170001,9
321082,6683,22,2026-02-17,10,52,97,76440,19
321083,6683,18,2025-11-08,4,141,324,189363,19
321084,6683,19,2026-01-29,12,73,159,126071,14
321085,6683,3,2025-06-18,11,56,212,98672,24
321086,6683,18,2026-04-22,10,81,228,118017,14
321087,6683,24,2025-10-28,8,64,237,72128,10
321088,6683,3,2026-06-09,12,139,153,136081,20
321089,6683,18,2025-09-24,10,132,243,230208,25
321090,6683,24,2025-11-15,5,62,156,64728,23
321091,6683,19,2025-07-15,6,69,330,122613,14
321092,6683,11,2026-05-26,10,132,185,246312,16
321093,6683,22,2025-08-01,11,99,144,141372,17
321094,6683,18,2025-12-24,12,67,145,84420,10
321095,6683,18,2026-03-24,8,62,246,59272,13
321096,6683,19,2025-06-07,12,88,164,129536,8
321097,6683,22,2025-09-21,8,100,225,156400,8
321098,6683,20,2026-02-28,7,97,130,79928,15
321099,6683,18,2026-03-16,8,72,278,107712,23
321100,6683,20,2026-04-20,12,81,358,125793,19
321101,6683,24,2025-12-07,10,88,148,94688,23
321102,6683,11,2026-01-15,9,72,249,73152,20
321103,6683,23,2026-03-01,10,86,142,98298,14
321104,6683,23,2025-09-01,9,103,90,138020,24
321105,6683,22,2025-05-22,8,74,269,71188,13
321106,6683,18,2025-08-30,6,109,268,202413,21
321107,6683,19,2025-06-15,4,121,111,200376,12
321108,6683,2,2026-04-09,10,52,320,63908,10
321109,6683,20,2026-06-25,5,88,204,99968,9
321110,6683,22,2025-05-28,12,93,83,131223,24
321111,6683,20,2026-05-17,5,51,120,96543,25
321112,6683,18,2025-06-03,7,58,158,53302,17
321113,6683,11,2025-06-23,12,131,309,159165,12
321114,6683,2,2026-04-13,6,134,348,108138,8
321115,6683,18,2026-04-06,6,73,172,98404,21
321116,6683,22,2026-02-20,9,97,206,104663,15
321117,6683,20,2026-03-11,8,52,318,47528,20
321118,6683,21,2025-12-02,5,50,228,65400,12
321119,6683,18,2025-08-10,5,134,310,252724,10
321120,6683,18,2026-01-16,12,48,145,57264,15
321121,6683,20,2026-05-31,8,61,345,97356,11
321122,6683,18,2026-04-07,12,142,255,207746,22
321123,6683,3,2026-01-20,9,79,207,84530,23
321124,6683,18,2025-07-19,7,67,258,104587,23
321125,6683,10,2026-05-10,11,50,235,98800,12
321126,6683,18,2025-11-25,12,120,327,169440,8
321127,6683,19,2026-05-16,5,104,255,146432,19
321128,6683,10,2025-08-17,5,95,256,171665,12
321129,6683,11,2026-03-01,8,63,167,92925,9
321130,6683,19,2026-01-18,4,73,282,128553,20
321131,6683,22,2025-09-16,10,51,154,61098,25
321132,6683,24,2026-05-02,7,60,178,54480,16
321133,6683,3,2026-03-17,11,121,354,214775,24
321134,6683,20,2026-05-19,12,54,180,43578,15
321135,6683,1,2026-03-09,4,139,264,258679,25
321136,6683,19,2025-09-11,6,68,339,67184,16
321137,6683,4,2025-10-13,8,61,150,81130,8
321138,6683,23,2025-12-18,9,89,111,110449,10
321139,6683,19,2026-03-17,4,64,145,82688,9
321140,6683,8,2025-09-01,12,84,256,147420,25
321141,6683,18,2025-10-30,4,96,205,104352,17
321142,6683,9,2025-11-18,11,128,219,221312,15
321143,6683,3,2025-07-04,11,97,243,135703,13
321144,6683,18,2025-07-31,4,97,165,186337,11
321145,6683,20,2025-09-09,11,129,322,199821,9
321146,6683,19,2026-01-25,9,64,325,90944,11
321147,6683,10,2025-10-23,12,80,135,77440,22
321148,6683,19,2025-12-16,6,142,135,221946,25
321149,6683,18,2025-06-06,10,66,224,111078,17
321150,6683,1,2026-05-17,6,96,244,162432,18
321151,6683,10,2025-07-21,12,123,278,163959,18
321152,6683,18,2026-01-18,5,144,222,162720,20
321153,6683,4,2025-12-09,4,74,237,90502,9
321154,6683,4,2025-10-08,10,48,324,56928,20
321155,6683,25,2026-02-06,5,80,125,134400,15
321156,6683,19,2025-09-06,7,81,195,99630,10
321157,6683,20,2025-09-19,8,48,184,79392,13
321158,6683,2,2026-03-27,4,76,116,120308,16
321159,6683,5,2025-10-13,8,129,190,231942,16
321160,6683,18,2025-09-19,5,49,116,53263,24
321161,6683,19,2025-09-16,8,62,152,51708,16
321162,6683,4,2026-05-19,10,64,280,125056,19
321163,6683,19,2025-10-14,11,127,255,238633,14
321164,6683,4,2026-02-19,5,92,296,81788,25
321165,6683,24,2025-05-20,10,64,96,82944,12
321166,6683,18,2025-10-06,11,121,164,193721,21
321167,6683,20,2026-03-09,10,100,349,143800,10
321168,6683,3,2025-10-15,12,68,145,89692,18
321169,6683,23,2026-04-01,9,71,184,77816,10
321170,6683,18,2026-05-31,7,128,274,220160,8
321171,6683,3,2025-11-19,7,99,122,137412,21
321172,6683,10,2025-10-16,9,62,232,99572,12
321173,6683,18,2026-06-15,8,141,297,121119,21
321174,6683,20,2025-07-14,5,122,318,226066,24
321175,6683,1,2025-06-18,6,56,297,91616,15
321176,6683,19,2025-11-01,4,122,260,229116,21
321177,6683,9,2025-10-21,4,64,323,101632,11
321178,6683,3,2026-03-15,12,105,279,116130,16
321179,6683,18,2025-10-01,9,66,358,85800,9
321180,6683,19,2025-10-20,11,55,279,80630,17
321181,6683,18,2025-08-30,11,141,357,258876,19
321182,6683,3,2026-01-24,9,134,330,243344,21
321183,6683,20,2026-04-14,10,86,229,104576,19
321184,6683,18,2025-06-21,11,142,255,275480,14
321185,6683,25,2026-04-28,8,71,77,74053,10
321186,6683,21,2026-01-28,4,55,201,69960,19
321187,6683,18,2026-02-12,10,129,355,217623,15
321188,6683,21,2025-08-08,6,50,263,58000,20
321189,6683,19,2025-10-12,11,93,360,134199,25
321190,6683,6,2026-06-12,4,93,277,168981,16
321191,6683,22,2025-08-16,9,62,202,88226,18
321192,6683,1,2026-03-07,8,87,139,137721,9
321193,6683,20,2026-05-19,9,139,148,164159,17
321194,6683,18,2026-01-29,11,122,289,116388,22
321195,6683,1,2025-12-16,11,112,213,115024,19
321196,6683,18,2025-06-28,10,120,307,154320,25
321197,6683,20,2025-08-10,12,70,234,94710,17
321198,6683,2,2025-10-23,9,76,243,117116,16
321199,6683,19,2026-06-09,6,70,212,106890,15
321200,6683,24,2025-08-16,4,58,216,101384,24
321201,6683,19,2025-12-01,9,88,270,140096,13
321202,6683,18,2025-11-02,10,133,241,237272,19
321203,6683,4,2026-03-14,8,124,225,203360,17
321204,6683,5,2026-04-08,6,91,284,114933,12
321205,6683,25,2026-04-30,9,70,84,63560,17
321206,6683,25,2026-02-02,9,45,95,65565,12
321207,6683,9,2025-10-30,12,135,269,205200,16
321208,6683,20,2025-12-11,10,52,306,56836,18
321209,6683,6,2025-09-01,6,116,255,130500,12
321210,6683,20,2026-03-29,12,112,182,166544,18
321211,6683,1,2025-09-02,6,105,304,175770,13
321212,6683,18,2025-08-28,5,127,327,136017,24
321213,6683,24,2025-10-22,12,69,88,109779,25
321214,6683,19,2025-10-21,11,122,152,243146,14
321215,6683,20,2025-06-12,10,84,175,111972,24
321216,6683,19,2026-06-06,6,98,181,189728,16
321217,6683,11,2025-12-07,11,103,320,115463,24
321218,6683,20,2025-11-13,4,91,309,84448,18
321219,6683,19,2026-02-21,4,96,228,77664,11
321220,6683,2,2026-01-15,10,139,211,277305,23
321221,6683,19,2025-08-29,10,92,256,145268,19
321222,6683,23,2025-12-22,5,74,218,76220,22
321223,6683,18,2025-12-28,7,61,181,106506,17
321224,6683,19,2026-02-26,11,138,283,144210,18
321225,6683,1,2025-09-02,4,61,243,115534,20
321226,6683,3,2025-09-23,4,117,156,185211,16
321227,6683,18,2025-12-11,4,115,204,140530,16
321228,6683,9,2025-09-27,12,63,197,54558,13
321229,6683,3,2026-02-14,8,135,182,202500,22
321230,6683,25,2026-03-05,5,52,202,89596,18
321231,6683,24,2026-01-15,8,76,184,69388,10
321232,6683,22,2026-05-30,9,77,125,154000,18
321233,6683,19,2026-05-22,10,57,162,102429,21
321234,6683,24,2026-01-22,4,86,188,143190,18
321235,6683,18,2026-04-11,8,124,222,246760,16
321236,6683,8,2025-07-14,12,119,294,200515,8
321237,6683,1,2025-08-08,9,139,306,245891,20
321238,6683,10,2025-08-21,4,70,188,101360,9
321239,6684,2,2026-06-18,1,18,62,10638,3
321240,6684,20,2026-04-04,4,15,51,5145,5
321241,6684,18,2025-12-04,1,22,50,11132,2
321242,6684,11,2026-03-13,4,11,23,3894,2
321243,6684,9,2026-04-17,2,19,52,7904,2
321244,6684,3,2026-02-06,2,8,56,4512,1
321245,6684,3,2026-02-21,4,16,70,9760,4
321246,6684,19,2025-11-16,2,21,50,11025,3
321247,6684,19,2025-10-30,3,13,57,6019,5
321248,6684,22,2026-01-22,2,9,32,4275,2
321249,6684,19,2025-10-24,2,21,42,10668,1
321250,6684,4,2026-05-13,3,18,40,7848,4
321251,6684,20,2026-02-10,4,24,32,10992,5
321252,6684,19,2026-05-01,4,20,40,13300,2
321253,6684,3,2026-05-12,4,14,49,6076,5
321254,6684,8,2026-06-18,3,9,16,3375,1
321255,6684,9,2026-04-20,1,5,69,3480,2
321256,6684,18,2026-06-01,3,19,26,10944,5
321257,6684,1,2026-06-21,1,18,52,6300,5
321258,6684,4,2026-03-20,2,9,62,3618,2
321259,6684,1,2025-11-29,4,18,22,8928,5
321260,6684,4,2026-05-18,3,22,34,14652,4
321261,6684,3,2026-02-22,3,18,72,8082,1
321262,6684,19,2026-02-11,4,19,18,11552,3
321263,6684,2,2026-06-20,2,10,51,3700,1
321264,6684,21,2026-02-02,1,9,18,4302,5
321265,6684,18,2026-03-24,4,21,61,8694,3
321266,6684,19,2026-01-25,3,24,27,8520,4
321267,6684,3,2026-02-12,1,15,26,6300,1
321268,6684,2,2025-12-12,2,18,21,8082,1
321269,6684,1,2026-02-04,4,7,42,4067,1
321270,6684,23,2026-04-05,4,5,51,2490,5
321271,6684,4,2026-01-16,1,9,55,2880,2
321272,6684,3,2026-05-06,1,10,40,4930,1
321273,6684,20,2026-04-30,3,13,58,4719,1
321274,6685,25,2025-10-06,2,9,29,2835,4
321275,6685,21,2026-04-26,3,17,25,8874,2
321276,6685,4,2025-06-17,3,9,42,5922,5
321277,6685,4,2025-08-08,4,14,42,6104,2
321278,6685,6,2025-06-12,3,8,62,3048,5
321279,6685,24,2025-11-08,3,12,32,8268,2
321280,6685,22,2025-12-01,1,9,42,5418,1
321281,6685,9,2026-05-31,2,20,20,11440,5
321282,6685,25,2025-11-17,2,15,40,8895,3
321283,6685,15,2025-07-15,2,11,10,6160,4
321284,6685,22,2025-07-24,1,13,15,6916,1
321285,6685,10,2025-10-16,4,13,31,8710,4
321286,6685,25,2025-07-04,1,5,46,3280,5
321287,6685,5,2026-01-29,2,13,46,6747,5
321288,6685,24,2026-06-23,3,4,36,2084,5
321289,6685,2,2026-06-12,4,9,22,3042,1
321290,6685,21,2026-06-13,2,5,51,2325,5
321291,6685,10,2025-07-28,2,23,28,7751,1
321292,6685,1,2025-08-07,2,7,69,3024,4
321293,6685,3,2025-12-08,4,13,20,7748,3
321294,6685,11,2025-07-04,3,16,49,7584,1
321295,6685,21,2025-08-17,1,18,15,8802,5
321296,6685,10,2025-12-05,4,17,56,10778,5
321297,6685,10,2026-06-26,3,21,26,14196,2
321298,6685,11,2025-09-03,4,14,54,5404,3
321299,6685,5,2025-10-19,2,16,31,6064,5
321300,6685,9,2026-05-23,1,20,25,8360,2
321301,6685,4,2026-05-29,1,19,32,8930,5
321302,6685,24,2025-08-23,1,6,36,3324,5
321303,6685,3,2025-08-28,4,10,70,5980,3
321304,6685,4,2026-06-29,4,24,69,8160,3
321305,6685,6,2026-04-14,4,9,60,6075,1
321306,6685,21,2026-05-31,1,13,22,4173,5
321307,6685,24,2026-02-21,3,13,32,8021,2
321308,6685,5,2026-04-05,3,11,47,7370,3
321309,6685,8,2026-03-07,1,15,28,5010,2
321310,6685,7,2026-06-18,1,13,20,4628,2
321311,6685,9,2025-08-07,2,13,17,7332,2
321312,6685,2,2026-03-05,2,9,46,4338,3
321313,6685,10,2025-11-11,1,18,24,11052,3
321314,6685,9,2025-07-26,3,14,54,7238,1
321315,6685,11,2025-06-02,3,14,26,9380,1
321316,6685,9,2026-06-25,4,21,50,8421,1
321317,6685,24,2025-10-27,1,13,14,4680,1
321318,6685,3,2026-03-08,1,19,30,9082,2
321319,6686,18,2025-05-02,6,49,80,36799,6
321320,6686,1,2025-11-07,6,52,124,28028,10
321321,6686,4,2025-12-20,6,20,102,15880,4
321322,6686,21,2025-08-29,5,44,47,31812,4
321323,6686,22,2026-03-18,5,36,104,37260,4
321324,6686,19,2025-07-30,6,60,84,39060,3
321325,6686,8,2025-12-18,6,26,90,22646,3
321326,6686,20,2025-08-03,6,49,112,34251,9
321327,6686,2,2026-03-09,7,19,148,16606,12
321328,6686,2,2026-06-13,6,25,141,23925,8
321329,6686,18,2026-06-23,3,37,93,31228,5
321330,6686,23,2026-05-26,7,32,57,21920,9
321331,6686,18,2025-10-18,6,42,99,39312,10
321332,6686,21,2025-06-28,3,36,60,30060,12
321333,6686,8,2025-08-11,5,38,154,20634,11
321334,6686,19,2025-07-08,3,25,175,25075,9
321335,6686,5,2026-04-20,5,19,116,13186,12
321336,6686,4,2025-06-14,4,36,148,18396,4
321337,6686,19,2025-12-19,4,22,106,13552,11
321338,6686,20,2025-05-30,7,58,134,49648,3
321339,6686,19,2025-10-06,3,22,76,13178,6
321340,6686,24,2025-12-22,3,25,96,16950,3
321341,6686,18,2025-11-05,7,46,122,45862,12
321342,6686,25,2026-06-24,5,28,37,27216,5
321343,6686,1,2025-06-30,3,38,98,23712,6
321344,6686,11,2025-05-03,2,46,163,25162,3
321345,6686,4,2026-05-19,3,55,87,62205,6
321346,6686,1,2026-05-18,4,43,165,42699,5
321347,6686,10,2025-11-25,2,23,166,16261,7
321348,6686,19,2026-06-17,4,24,158,20496,8
321349,6686,1,2026-05-16,2,33,175,23199,5
321350,6686,19,2026-01-04,5,24,79,26736,9
321351,6686,19,2025-10-29,2,28,91,19180,8
321352,6686,7,2025-12-14,5,22,121,21538,11
321353,6686,2,2025-12-27,6,57,168,68400,4
321354,6686,19,2026-04-08,4,45,108,38970,3
321355,6686,25,2025-11-29,2,22,82,24112,5
321356,6686,25,2026-01-27,2,36,42,34380,8
321357,6686,19,2025-05-01,5,34,98,25738,10
321358,6686,9,2025-08-24,4,51,102,25908,9
321359,6686,18,2026-02-19,4,20,92,14280,5
321360,6686,1,2025-05-06,7,37,160,19351,12
321361,6686,11,2025-10-27,7,52,125,46124,9
321362,6686,19,2025-06-25,4,39,121,29718,3
321363,6686,18,2025-05-03,6,28,117,19712,3
321364,6686,20,2026-01-31,5,31,136,30318,4
321365,6686,10,2026-04-20,5,21,134,12768,5
321366,6686,19,2025-06-13,5,52,55,42276,10
321367,6686,4,2026-04-15,5,18,115,17676,3
321368,6686,19,2025-08-09,4,58,63,46110,8
321369,6686,11,2025-07-19,7,42,65,33810,6
321370,6686,20,2025-12-21,5,56,139,62328,8
321371,6686,3,2025-06-12,5,30,57,15630,9
321372,6686,11,2025-08-25,5,52,96,38428,3
321373,6686,18,2025-07-19,6,42,110,35490,12
321374,6686,20,2025-12-02,6,26,160,14352,9
321375,6686,11,2026-01-01,4,33,83,30690,7
321376,6686,2,2025-11-23,2,36,171,41976,9
321377,6686,22,2025-08-19,6,20,51,10340,12
321378,6686,4,2025-10-11,2,58,134,69194,10
321379,6686,18,2026-01-22,2,50,49,51450,4
321380,6686,19,2025-06-25,4,25,57,26200,12
321381,6686,4,2026-01-09,7,32,94,26016,8
321382,6686,19,2025-06-01,4,20,112,10240,10
321383,6686,23,2025-09-07,3,27,38,25110,12
321384,6686,18,2026-03-16,2,56,97,48440,8
321385,6686,1,2025-06-07,3,26,56,25636,8
321386,6686,11,2025-08-26,7,43,98,46354,6
321387,6686,2,2025-05-23,6,20,58,20440,7
321388,6686,20,2025-06-01,3,28,138,29148,5
321389,6686,2,2025-11-10,5,27,156,26838,12
321390,6686,20,2025-06-30,5,60,85,66060,10
321391,6686,18,2026-01-26,4,38,138,37696,10
321392,6686,1,2025-08-19,6,42,169,45780,12
321393,6686,19,2026-03-31,2,44,55,43516,12
321394,6686,18,2026-03-11,5,37,151,24235,7
321395,6686,2,2026-05-27,5,25,105,18175,5
321396,6686,20,2026-06-16,4,33,102,17292,7
321397,6686,22,2025-07-18,6,22,72,21912,10
321398,6686,20,2025-11-01,4,30,118,16170,3
321399,6686,19,2025-09-05,3,37,103,25752,4
321400,6686,23,2025-10-23,4,41,82,43050,4
321401,6686,18,2025-09-24,4,57,158,52440,10
321402,6686,5,2025-06-12,5,51,63,54213,5
321403,6686,18,2026-02-27,7,32,130,21760,7
321404,6686,20,2025-09-20,4,39,171,26403,3
321405,6686,25,2026-05-29,7,12,111,10464,12
321406,6687,12,2026-03-29,2,4,3,676,1
321407,6687,14,2026-04-10,1,2,11,342,1
321408,6687,5,2026-06-21,1,3,5,672,0
321409,6687,9,2026-01-31,1,4,17,656,2
321410,6687,16,2025-12-06,2,2,6,358,1
321411,6688,13,2026-05-15,6,40,162,40520,12
321412,6688,11,2025-11-04,5,124,310,215388,14
321413,6688,25,2025-12-01,7,93,161,89745,23
321414,6688,9,2026-02-11,9,128,120,160512,25
321415,6688,21,2025-07-14,7,101,90,190183,13
321416,6688,23,2025-06-10,9,61,264,83082,22
321417,6688,22,2025-11-22,8,75,171,146775,15
321418,6688,25,2026-05-24,10,81,208,87642,13
